YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
87 10 30 23 132 12.4 14.8 02.30 07.10 05.70 999 0989.2  04.4  05.6 999.0 99.0
87 10 31 00 132 13.2 16.0 02.30 07.70 05.60 999 0987.0  04.8  05.6 999.0 99.0
87 10 31 01 143 13.6 17.3 02.40 06.70 05.70 999 0985.7  05.4  05.6 999.0 99.0
87 10 31 02 140 13.7 18.1 02.70 07.10 05.90 999 0984.5  05.2  05.6 999.0 99.0
87 10 31 03 136 14.4 16.9 03.00 07.10 06.00 999 0983.0  04.9  05.6 999.0 99.0
87 10 31 04 130 14.5 17.6 03.20 07.10 06.10 999 0981.7  05.1  05.6 999.0 99.0
87 10 31 05 126 13.0 15.9 03.30 08.30 06.30 999 0980.9  04.5  05.6 999.0 99.0
87 10 31 06 130 15.0 19.1 03.50 08.30 06.50 999 0979.7  04.3  05.6 999.0 99.0
87 10 31 07 124 14.6 18.0 03.60 08.30 06.60 999 0978.3  04.0  05.6 999.0 99.0
87 10 31 08 125 13.2 16.2 04.10 08.30 07.10 999 0977.2  04.3  05.6 999.0 99.0
87 10 31 09 135 13.1 16.4 04.30 09.10 07.40 999 0976.5  04.4  05.6 999.0 99.0
87 10 31 10 157 08.2 09.6 05.00 10.00 07.90 999 0976.3  04.0  05.6 999.0 99.0
87 10 31 11 182 05.9 07.6 04.40 10.00 07.60 999 0976.1  04.7  05.6 999.0 99.0
87 10 31 12 205 06.5 08.4 04.40 10.00 07.60 999 0976.5  05.4  05.6 999.0 99.0
87 10 31 13 199 07.1 08.6 04.30 10.00 08.30 999 0976.4  05.4  05.6 999.0 99.0
87 10 31 14 198 06.6 08.0 03.90 10.00 08.20 999 0976.3  05.3  05.6 999.0 99.0
87 10 31 15 193 06.5 08.3 03.70 11.10 08.20 999 0976.2  05.4  05.6 999.0 99.0
87 10 31 16 211 07.9 09.9 03.50 10.00 08.10 999 0976.2  04.8  05.6 999.0 99.0
87 10 31 17 202 06.9 08.3 03.40 10.00 08.00 999 0976.0  05.1  05.6 999.0 99.0
87 10 31 18 195 08.5 10.0 03.20 10.00 07.90 999 0975.9  05.1  05.6 999.0 99.0
87 10 31 19 202 05.4 06.7 03.30 09.10 07.80 999 0976.1  04.1  05.6 999.0 99.0
87 10 31 20 208 08.1 10.2 03.60 09.10 08.00 999 0976.4  05.1  05.6 999.0 99.0
87 10 31 21 216 08.2 10.0 03.70 11.10 08.20 999 0976.7  05.5  05.6 999.0 99.0
87 10 31 22 224 09.6 13.9 03.80 11.10 08.20 999 0977.1  05.3  05.6 999.0 99.0
87 10 31 23 208 08.3 10.6 03.90 11.10 08.20 999 0977.4  05.2  05.6 999.0 99.0
87 11 01 00 224 06.9 08.3 04.50 11.10 08.60 999 0977.4  05.2  05.6 999.0 99.0
87 11 01 01 208 08.2 11.1 04.50 11.10 08.60 999 0977.3  05.2  05.6 999.0 99.0
87 11 01 02 229 07.3 09.3 05.10 16.70 09.80 999 0977.4  05.1  05.6 999.0 99.0
87 11 01 03 226 07.0 09.1 04.30 14.30 09.60 999 0977.6  05.0  05.6 999.0 99.0
87 11 01 04 229 07.4 08.7 04.90 12.50 09.80 999 0977.8  04.8  05.6 999.0 99.0
87 11 01 05 231 08.0 10.1 04.90 16.70 09.90 999 0978.3  04.8  05.6 999.0 99.0
87 11 01 06 222 08.8 11.1 05.20 14.30 10.40 999 0978.6  04.2  05.6 999.0 99.0
87 11 01 07 215 05.9 07.7 04.70 14.30 09.90 999 0978.8  04.6  05.6 999.0 99.0
87 11 01 08 199 04.9 06.3 05.00 14.30 10.40 999 0978.9  04.7  05.6 999.0 99.0
87 11 01 09 207 07.1 09.0 04.90 14.30 10.20 999 0978.8  04.8  05.6 999.0 99.0
87 11 01 10 211 05.5 07.1 05.70 14.30 11.00 999 0978.9  04.8  05.6 999.0 99.0
87 11 01 11 199 04.7 06.2 05.30 14.30 10.50 999 0978.9  04.7  05.6 999.0 99.0
87 11 01 12 196 04.8 06.0 05.20 14.30 10.30 999 0979.0  04.6  05.6 999.0 99.0
87 11 01 13 192 03.3 04.7 05.40 14.30 10.40 999 0979.2  04.5  05.6 999.0 99.0
87 11 01 14 187 03.2 04.5 04.90 12.50 09.80 999 0979.1  04.7  05.6 999.0 99.0
87 11 01 15 202 04.2 05.8 05.20 14.30 10.20 999 0979.2  04.4  05.6 999.0 99.0
87 11 01 16 218 01.7 99.0 99.00 99.00 99.00 999 0979.3  04.3 999.0 999.0 99.0
87 11 01 17 230 02.4 04.8 04.40 12.50 09.50 999 0979.8  04.3  05.6 999.0 99.0
87 11 01 18 191 01.8 03.1 04.50 12.50 09.60 999 0980.2  04.4  05.6 999.0 99.0
87 11 01 19 155 01.1 02.0 03.90 11.10 09.20 999 0980.7  04.3  05.6 999.0 99.0
87 11 01 20 251 01.7 04.1 03.90 11.10 09.30 999 0981.4  04.4  05.6 999.0 99.0
87 11 01 21 276 02.1 03.3 03.90 11.10 09.30 999 0981.9  04.8  05.6 999.0 99.0
87 11 01 22 315 01.6 02.6 04.10 11.10 09.30 999 0982.4  05.1  05.6 999.0 99.0
87 11 01 23 313 01.2 01.9 03.60 11.10 08.90 999 0983.0  05.2  05.6 999.0 99.0
87 11 02 00 320 02.8 04.1 04.20 12.50 09.50 999 0983.2  04.7  05.6 999.0 99.0
87 11 02 01 344 03.0 04.1 04.00 11.10 09.10 999 0983.6  04.7  05.6 999.0 99.0
87 11 02 02 355 06.3 07.8 04.80 11.10 09.50 999 0984.0  03.8  05.6 999.0 99.0
87 11 02 03 017 05.4 07.3 04.00 12.50 09.00 999 0984.6  03.9  05.6 999.0 99.0
87 11 02 04 039 11.2 14.5 04.50 11.10 09.20 999 0985.2  03.5  05.6 999.0 99.0
87 11 02 05 035 11.4 14.7 04.30 12.50 08.50 999 0986.3  03.2  05.6 999.0 99.0
87 11 02 06 030 11.3 14.0 04.60 12.50 08.70 999 0987.4  02.8  05.6 999.0 99.0
87 11 02 07 030 11.9 14.1 04.30 11.10 08.20 999 0988.3  02.5  05.6 999.0 99.0
87 11 02 08 028 11.5 14.1 04.40 12.50 08.10 999 0989.2  02.4  05.6 999.0 99.0
87 11 02 09 023 12.4 14.5 04.10 12.50 07.90 999 0990.1  01.8  05.6 999.0 99.0
87 11 02 10 028 12.1 14.2 04.10 12.50 07.90 999 0990.9  02.4  05.6 999.0 99.0
87 11 02 11 016 11.9 14.9 04.40 11.10 08.20 999 0991.6  02.5  05.6 999.0 99.0
87 11 02 12 019 13.1 15.7 04.40 12.50 07.90 999 0992.6  01.5  05.6 999.0 99.0
87 11 02 13 021 12.1 99.0 99.00 99.00 99.00 999 0993.4  02.3 999.0 999.0 99.0
87 11 02 14 010 11.4 14.3 04.00 11.10 07.80 999 0994.0  02.4  05.6 999.0 99.0
87 11 02 15 015 12.3 15.1 03.80 11.10 07.80 999 0994.8  02.0  05.6 999.0 99.0
87 11 02 16 012 12.6 15.7 03.80 11.10 07.70 999 0995.7  01.7  05.6 999.0 99.0
87 11 02 17 002 11.8 14.5 04.00 10.00 07.70 999 0996.9  01.6  05.5 999.0 99.0
87 11 02 18 358 10.7 12.8 03.70 11.10 07.50 999 0997.9  01.6  05.5 999.0 99.0
87 11 02 19 350 11.3 14.6 03.50 11.10 07.70 999 0999.0  01.4  05.5 999.0 99.0
87 11 02 20 344 10.9 13.3 03.40 11.10 07.30 999 1000.1  01.3  05.5 999.0 99.0
87 11 02 21 341 11.8 14.0 03.10 11.10 07.00 999 1000.8  00.6  05.5 999.0 99.0
87 11 02 22 352 11.6 13.5 03.00 11.10 07.10 999 1001.4  00.9  05.5 999.0 99.0
87 11 02 23 348 11.8 14.2 03.00 11.10 06.60 999 1001.7  00.9  05.5 999.0 99.0
87 11 03 00 340 12.3 14.3 03.10 11.10 06.70 999 1001.9  01.3  05.5 999.0 99.0
87 11 03 01 337 11.6 14.2 03.30 10.00 07.00 999 1002.4  01.2  05.5 999.0 99.0
87 11 03 02 333 12.9 15.0 03.40 10.00 06.80 999 1003.0  00.7  05.5 999.0 99.0
87 11 03 03 358 14.1 17.6 03.50 11.10 07.30 999 1003.7  00.9  05.5 999.0 99.0
87 11 03 04 006 11.3 14.1 03.60 10.00 07.20 999 1004.8  00.6  05.5 999.0 99.0
87 11 03 05 338 12.7 15.4 03.60 10.00 07.10 999 1005.8  01.2  05.5 999.0 99.0
87 11 03 06 337 12.9 15.4 03.60 11.10 06.90 999 1006.7  01.1  05.5 999.0 99.0
87 11 03 07 348 12.7 15.4 03.80 11.10 07.30 999 1007.5  00.8  05.5 999.0 99.0
87 11 03 08 333 12.8 16.8 04.10 10.00 07.40 999 1008.2  00.2  05.5 999.0 99.0
87 11 03 09 333 10.4 13.0 03.90 11.10 07.40 999 1009.0  00.1  05.5 999.0 99.0
87 11 03 10 329 11.3 13.2 03.50 11.10 07.20 999 1009.4  00.8  05.5 999.0 99.0
87 11 03 11 330 11.2 13.5 03.60 11.10 07.30 999 1009.9  00.2  05.5 999.0 99.0
87 11 03 12 322 12.2 14.9 03.80 11.10 07.30 999 1010.2  00.8  05.5 999.0 99.0
87 11 03 13 322 12.9 15.1 03.80 10.00 07.40 999 1010.4  00.7  05.5 999.0 99.0
87 11 03 14 325 11.3 14.5 03.60 11.10 06.90 999 1010.7  00.7  05.5 999.0 99.0
87 11 03 15 325 12.6 15.0 03.50 11.10 07.10 999 1010.9  00.8  05.5 999.0 99.0
87 11 03 16 329 12.4 15.4 03.60 11.10 07.30 999 1011.1  00.8  05.5 999.0 99.0
87 11 03 17 320 12.8 16.3 03.40 11.10 07.20 999 1011.7  00.5  05.5 999.0 99.0
87 11 03 18 319 12.0 14.4 03.40 11.10 07.10 999 1011.9  00.9  05.5 999.0 99.0
87 11 03 19 306 11.0 13.7 03.40 11.10 07.00 999 1012.5  00.5  05.5 999.0 99.0
87 11 03 20 332 11.3 14.1 03.30 10.00 06.90 999 1012.7  00.8  05.2 999.0 99.0
87 11 03 21 328 13.4 16.1 03.20 10.00 06.90 999 1013.0  00.6  05.2 999.0 99.0
87 11 03 22 330 14.4 18.5 03.30 11.10 06.90 999 1013.2  00.1  05.2 999.0 99.0
87 11 03 23 325 11.7 14.0 03.60 10.00 07.20 999 1013.4  01.2  05.2 999.0 99.0
87 11 04 00 323 10.9 12.9 03.20 10.00 06.80 999 1013.4  01.2  05.3 999.0 99.0
87 11 04 01 329 10.5 12.7 03.20 10.00 07.10 999 1013.3  01.3  05.3 999.0 99.0
87 11 04 02 320 08.6 12.1 03.10 10.00 06.90 999 1013.3  01.3  05.2 999.0 99.0
87 11 04 03 320 08.3 09.8 03.20 10.00 07.10 999 1013.2  00.6  05.2 999.0 99.0
87 11 04 04 299 05.4 06.5 02.90 10.00 07.10 999 1013.3  00.6  05.2 999.0 99.0
87 11 04 05 304 02.6 03.6 02.70 10.00 07.00 999 1013.5 -00.7  05.3 999.0 99.0
87 11 04 06 329 02.9 04.1 02.60 10.00 07.00 999 1013.4 -00.8  05.4 999.0 99.0
87 11 04 07 273 01.6 03.1 02.50 10.00 07.00 999 1013.2 -00.5  05.5 999.0 99.0
87 11 04 08 349 02.3 03.3 02.60 10.00 07.30 999 1013.2 -00.6  05.5 999.0 99.0
87 11 04 09 320 00.7 01.4 02.70 10.00 07.60 999 1012.8 -00.3  05.2 999.0 99.0
87 11 04 10 260 02.0 03.1 02.40 10.00 07.30 999 1012.6  00.4  05.3 999.0 99.0
87 11 04 11 005 00.6 01.9 02.50 10.00 07.50 999 1012.6  00.0  05.3 999.0 99.0
87 11 04 12 360 04.2 05.8 02.30 10.00 07.20 999 1012.3  00.9  05.3 999.0 99.0
87 11 04 13 349 04.9 06.6 02.20 10.00 07.00 999 1011.9  01.2  05.3 999.0 99.0
87 11 04 14 003 04.9 07.0 02.50 09.10 07.30 999 1011.7  01.2  05.2 999.0 99.0
87 11 04 15 360 07.0 08.2 02.10 10.00 06.70 999 1011.3  00.4  05.3 999.0 99.0
87 11 04 16 341 05.0 06.6 02.10 09.10 06.70 999 1011.3  00.8  05.4 999.0 99.0
87 11 04 17 022 04.5 06.2 02.30 10.00 07.20 999 1011.2  00.7  05.5 999.0 99.0
87 11 04 18 003 03.5 05.3 02.20 10.00 07.20 999 1011.2  00.8  05.2 999.0 99.0
87 11 04 19 358 04.8 06.5 02.10 09.10 07.00 999 1011.2  00.8  05.2 999.0 99.0
87 11 04 20 006 06.3 08.0 02.10 10.00 06.90 999 1011.2  00.6  05.2 999.0 99.0
87 11 04 21 355 05.8 07.9 02.10 09.10 07.00 999 1011.4  00.8  05.3 999.0 99.0
87 11 04 22 352 05.8 07.7 02.10 09.10 06.90 999 1011.5  01.0  05.5 999.0 99.0
87 11 04 23 360 06.2 07.9 02.20 09.10 06.90 999 1011.4  01.1  05.4 999.0 99.0
87 11 05 00 354 06.7 08.9 02.20 09.10 06.90 999 1011.1  01.2  05.5 999.0 99.0
87 11 05 01 344 05.6 08.7 02.20 09.10 06.80 999 1011.2  00.9  05.5 999.0 99.0
87 11 05 02 329 05.9 07.8 02.10 09.10 06.60 999 1011.1  01.1  05.5 999.0 99.0
87 11 05 03 335 04.2 08.4 02.30 09.10 07.00 999 1011.2  00.2  05.2 999.0 99.0
87 11 05 04 360 06.8 08.5 02.20 08.30 06.60 999 1011.0  00.4  05.2 999.0 99.0
87 11 05 05 011 06.1 07.8 02.00 09.10 06.40 999 1011.4  00.0  05.2 999.0 99.0
87 11 05 06 358 04.9 06.9 02.00 08.30 06.60 999 1011.8  00.4  05.2 999.0 99.0
87 11 05 07 355 06.9 08.6 02.00 09.10 06.50 999 1011.8  00.8  05.2 999.0 99.0
87 11 05 08 346 04.3 06.2 01.80 09.10 06.10 999 1011.9  00.8  05.2 999.0 99.0
87 11 05 09 325 03.4 05.2 01.80 08.30 06.30 999 1012.0  00.4  05.2 999.0 99.0
87 11 05 10 323 04.3 05.9 01.80 08.30 06.40 999 1011.9 999.0 999.0 999.0 99.0
87 11 05 11 006 03.2 04.6 01.70 08.30 06.20 999 1011.9  00.1  05.2 999.0 99.0
87 11 05 12 350 04.9 06.0 01.70 08.30 06.50 999 1012.1 -00.6  05.2 999.0 99.0
87 11 05 13 338 06.3 08.8 01.50 08.30 06.10 999 1011.9 -00.2  05.2 999.0 99.0
87 11 05 14 337 04.9 06.4 01.50 08.30 06.10 999 1012.0 -00.4  05.2 999.0 99.0
87 11 05 15 014 06.9 08.8 01.50 07.70 05.90 999 1012.0 -00.3  05.2 999.0 99.0
87 11 05 16 353 09.5 11.3 01.50 08.30 05.90 999 1011.9  00.3  05.2 999.0 99.0
87 11 05 17 358 09.3 11.5 01.60 08.30 05.70 999 1012.4  00.5  05.2 999.0 99.0
87 11 05 18 002 07.0 08.9 01.60 07.70 05.50 999 1012.8 -00.1  05.2 999.0 99.0
87 11 05 19 341 12.2 15.2 01.70 07.70 05.30 999 1012.8  00.5  05.2 999.0 99.0
87 11 05 20 357 10.6 15.1 02.00 07.10 05.60 999 1013.5  00.4  05.2 999.0 99.0
87 11 05 21 342 10.8 14.1 02.00 06.20 05.50 999 1013.7  00.6  05.2 999.0 99.0
87 11 05 22 348 11.8 14.5 99.00 99.00 99.00 999 1014.4  00.7  05.2 999.0 99.0
87 11 05 23 339 11.7 14.1 02.30 06.70 05.60 999 1014.4  00.9  05.2 999.0 99.0
87 11 06 00 334 13.0 15.8 02.40 06.70 05.70 999 1014.5  00.6  05.2 999.0 99.0
87 11 06 01 337 09.3 11.2 02.20 07.70 05.60 999 1014.9  00.8  05.2 999.0 99.0
87 11 06 02 324 08.1 10.2 02.10 06.20 05.80 999 1014.9  00.9  05.2 999.0 99.0
87 11 06 03 316 07.0 08.3 02.00 07.70 06.00 999 1014.8  01.1  05.2 999.0 99.0
87 11 06 04 296 07.9 09.7 99.00 99.00 99.00 999 1014.8  01.3  05.2 999.0 99.0
87 11 06 05 286 09.4 11.5 99.00 99.00 99.00 999 1014.8  01.7  05.2 999.0 99.0
87 11 06 06 278 10.1 13.1 02.00 08.30 06.20 999 1014.9  02.0  05.2 999.0 99.0
87 11 06 07 276 10.8 14.9 02.20 07.70 06.20 999 1014.8  02.0  05.2 999.0 99.0
87 11 06 08 277 11.5 13.8 02.10 07.70 05.90 999 1014.9  02.1  05.2 999.0 99.0
87 11 06 09 273 11.2 13.0 02.20 07.70 05.80 999 1015.0  02.1  05.2 999.0 99.0
87 11 06 10 273 10.1 12.0 02.50 06.70 06.20 999 1015.0  02.3  05.2 999.0 99.0
87 11 06 11 275 09.6 11.5 02.40 11.10 06.40 999 1015.0  02.2  05.2 999.0 99.0
87 11 06 12 274 08.7 11.1 02.40 11.10 06.60 999 1015.2  02.3  05.2 999.0 99.0
87 11 06 13 270 07.4 09.7 02.40 11.10 06.60 999 1015.2  02.2  05.2 999.0 99.0
87 11 06 14 269 05.9 07.4 02.30 11.10 06.80 999 1015.3  02.3  05.2 999.0 99.0
87 11 06 15 288 04.2 05.4 02.10 11.10 07.00 999 1015.1  02.1  05.2 999.0 99.0
87 11 06 16 257 03.2 04.1 02.10 09.10 07.10 999 1015.0  02.1  05.2 999.0 99.0
87 11 06 17 243 04.9 06.7 02.00 08.30 07.20 999 1014.6  02.1  05.2 999.0 99.0
87 11 06 18 211 03.9 05.2 02.20 08.30 07.40 999 1014.4  02.1  05.2 999.0 99.0
87 11 06 19 196 05.7 07.6 02.00 11.10 07.20 999 1014.2  02.3  05.2 999.0 99.0
87 11 06 20 178 04.8 06.8 01.90 11.10 07.20 999 1014.1  02.3  05.2 999.0 99.0
87 11 06 21 164 07.1 08.9 01.90 11.10 07.10 999 1013.4  02.8  05.2 999.0 99.0
87 11 06 22 172 09.3 11.2 01.90 11.10 06.90 999 1012.7  02.8  05.2 999.0 99.0
87 11 06 23 166 10.3 12.3 01.80 11.10 06.30 999 1011.8  03.1  05.2 999.0 99.0
87 11 07 00 172 12.1 14.3 02.10 11.10 06.20 999 1010.8  03.5  05.2 999.0 99.0
87 11 07 01 175 12.5 14.5 02.20 11.10 06.20 999 1010.0  03.6  05.2 999.0 99.0
87 11 07 02 168 12.5 15.1 02.50 11.10 06.20 999 1009.1  03.6  05.2 999.0 99.0
87 11 07 03 176 11.0 15.3 02.60 06.70 06.20 999 1008.3  02.3  05.2 999.0 99.0
87 11 07 04 172 11.9 14.5 02.50 07.10 06.00 999 1007.6  02.7  05.2 999.0 99.0
87 11 07 05 180 11.0 14.8 02.60 07.10 06.30 999 1007.3  02.7  05.2 999.0 99.0
87 11 07 06 207 10.2 13.0 02.30 07.10 06.10 999 1006.9  02.8  05.2 999.0 99.0
87 11 07 07 194 09.2 12.1 02.40 07.10 06.20 999 1006.5  02.6  05.2 999.0 99.0
87 11 07 08 177 11.2 12.6 02.30 06.70 06.10 999 1005.9  02.9  05.2 999.0 99.0
87 11 07 09 178 11.5 13.2 02.20 07.10 06.00 999 1005.7  03.2  05.2 999.0 99.0
87 11 07 10 188 09.2 10.8 02.40 06.70 06.10 999 1005.3  03.0  05.2 999.0 99.0
87 11 07 11 184 08.6 10.2 02.30 09.10 06.30 999 1004.7  02.8  05.2 999.0 99.0
87 11 07 12 176 09.5 12.2 02.30 07.10 06.20 999 1004.2  03.4  05.2 999.0 99.0
87 11 07 13 174 08.8 11.5 02.30 09.10 06.10 999 1003.6  03.1  05.2 999.0 99.0
87 11 07 14 186 06.9 08.6 02.50 07.70 06.40 999 1003.0  01.6  05.2 999.0 99.0
87 11 07 15 176 11.5 13.4 02.80 07.70 06.10 999 1002.3  02.8  05.2 999.0 99.0
87 11 07 16 176 11.1 13.2 02.90 07.70 06.30 999 1002.2  02.1  05.2 999.0 99.0
87 11 07 17 166 10.9 14.5 02.80 08.30 06.30 999 1001.9  03.2  05.2 999.0 99.0
87 11 07 18 160 10.8 13.3 02.50 08.30 06.00 999 1001.9  03.4  05.2 999.0 99.0
87 11 07 19 154 10.9 13.0 02.60 08.30 06.20 999 1002.1  03.6  05.2 999.0 99.0
87 11 07 20 150 11.5 13.8 02.60 08.30 06.10 999 1002.4  03.6  05.2 999.0 99.0
87 11 07 21 149 12.2 14.7 02.60 08.30 06.20 999 1002.4  03.6  05.2 999.0 99.0
87 11 07 22 140 12.2 14.8 02.60 08.30 06.00 999 1002.6  03.1  05.2 999.0 99.0
87 11 07 23 147 11.4 13.6 02.60 08.30 06.30 999 1002.8  02.8  05.2 999.0 99.0
87 11 08 00 149 12.5 15.6 03.10 08.30 06.60 999 1002.7  02.6  05.2 999.0 99.0
87 11 08 01 145 12.8 14.6 03.00 09.10 06.50 999 1002.7  03.8  05.2 999.0 99.0
87 11 08 02 141 12.9 15.8 03.60 09.10 06.90 999 1003.0  04.0  05.2 999.0 99.0
87 11 08 03 139 11.7 14.4 03.50 09.10 06.90 999 1003.4  04.3  05.2 999.0 99.0
87 11 08 04 135 11.5 13.9 03.40 10.00 07.10 999 1004.1  04.3  05.2 999.0 99.0
87 11 08 05 126 11.1 13.2 03.70 10.00 07.40 999 1004.9  04.4  05.2 999.0 99.0
87 11 08 06 123 10.1 12.6 99.00 99.00 99.00 999 1005.7  04.4  05.2 999.0 99.0
87 11 08 07 999 99.0 11.5 04.00 10.00 07.70 999 9999.0 999.0  05.2 999.0 99.0
87 11 08 08 106 08.8 10.8 03.80 11.10 08.00 999 1007.0  03.9  05.2 999.0 99.0
87 11 08 09 105 11.3 13.3 03.80 10.00 07.70 999 1007.5  04.0  05.2 999.0 99.0
87 11 08 10 106 09.7 11.8 03.70 11.10 07.60 999 1008.0  04.0  05.2 999.0 99.0
87 11 08 11 100 10.5 12.1 03.70 11.10 07.50 999 1008.6  04.0  05.2 999.0 99.0
87 11 08 12 088 10.3 12.5 03.60 10.00 07.40 999 1009.0  03.6  05.2 999.0 99.0
87 11 08 13 084 09.5 11.6 04.30 10.00 07.90 999 1009.5  03.5  05.2 999.0 99.0
87 11 08 14 083 08.9 12.0 03.50 10.00 07.40 999 1009.6  03.5  05.2 999.0 99.0
87 11 08 15 081 08.7 11.2 04.00 11.10 07.60 999 1009.9  03.5  05.2 999.0 99.0
87 11 08 16 080 09.6 11.6 03.80 11.10 07.80 999 1010.2  03.6  05.2 999.0 99.0
87 11 08 17 074 07.6 09.0 03.80 11.10 07.50 999 1010.9  03.5  05.2 999.0 99.0
87 11 08 18 071 08.5 10.5 03.50 11.10 07.60 999 1011.5  03.2  05.1 999.0 99.0
87 11 08 19 080 07.9 09.1 03.50 11.10 07.80 999 1012.0  03.3  05.1 999.0 99.0
87 11 08 20 068 08.3 10.1 03.30 10.00 07.80 999 1012.5  03.2  05.1 999.0 99.0
87 11 08 21 062 06.9 08.5 03.00 11.10 07.70 999 1012.8  03.2  05.1 999.0 99.0
87 11 08 22 055 07.5 08.8 03.40 11.10 08.20 999 1013.1  03.3  05.1 999.0 99.0
87 11 08 23 047 07.4 09.1 03.50 11.10 08.10 999 1013.4  03.2  05.1 999.0 99.0
87 11 09 00 056 07.2 08.5 03.40 11.10 08.00 999 1013.4  03.2  05.1 999.0 99.0
87 11 09 01 053 06.9 08.7 03.20 10.00 07.70 999 1013.5  03.2  05.1 999.0 99.0
87 11 09 02 045 07.2 09.0 99.00 99.00 99.00 999 1013.6  03.2  05.2 999.0 99.0
87 11 09 03 042 07.0 08.4 99.00 99.00 99.00 999 1013.8 999.0  05.2 999.0 99.0
87 11 09 04 036 06.5 08.0 99.00 99.00 99.00 999 1014.3  03.5  05.1 999.0 99.0
87 11 09 05 032 06.3 07.4 03.20 09.10 07.40 999 1014.5  03.5  05.1 999.0 99.0
87 11 09 06 035 05.9 07.5 03.30 09.10 07.50 999 1014.8  03.2  05.1 999.0 99.0
87 11 09 07 014 05.3 06.8 03.10 09.10 07.50 999 1015.2  03.4  05.1 999.0 99.0
87 11 09 08 017 05.7 07.2 03.10 09.10 07.80 999 1015.5  03.5  05.1 999.0 99.0
87 11 09 09 012 05.0 06.8 02.80 10.00 07.50 999 1015.8  03.2  05.1 999.0 99.0
87 11 09 10 023 04.6 06.2 02.60 10.00 07.60 999 1015.8  03.3  05.1 999.0 99.0
87 11 09 11 358 05.7 99.0 99.00 99.00 99.00 999 1015.8  03.4  05.1 999.0 99.0
87 11 09 12 013 04.7 05.8 02.80 09.10 07.40 999 1015.9  03.5  05.1 999.0 99.0
87 11 09 13 360 04.6 05.6 02.60 09.10 07.30 999 1015.9  03.6  05.1 999.0 99.0
87 11 09 14 341 04.2 05.1 02.70 09.10 07.40 999 1015.9  03.6  05.1 999.0 99.0
87 11 09 15 340 07.2 08.5 02.60 08.30 07.10 999 1015.8  02.8  05.1 999.0 99.0
87 11 09 16 340 07.5 09.2 02.60 09.10 06.80 999 1015.9  02.5  05.1 999.0 99.0
87 11 09 17 336 08.1 09.6 02.70 09.10 06.90 999 1016.1  02.4  05.1 999.0 99.0
87 11 09 18 329 05.5 07.1 02.40 09.10 07.00 999 1016.5  02.4  05.1 999.0 99.0
87 11 09 19 329 04.5 06.2 02.60 09.10 07.30 999 1016.8  02.6  05.1 999.0 99.0
87 11 09 20 340 04.5 05.4 02.40 09.10 07.10 999 1016.8  02.4  05.1 999.0 99.0
87 11 09 21 335 05.0 06.0 02.50 08.30 07.20 999 1017.2  02.6  05.1 999.0 99.0
87 11 09 22 340 04.4 06.0 02.20 09.10 07.00 999 1017.4  02.7  05.1 999.0 99.0
87 11 09 23 339 04.8 06.4 02.20 09.10 07.00 999 1017.3  03.1  05.1 999.0 99.0
87 11 10 00 355 09.5 10.7 02.20 09.10 07.00 999 1017.3  02.0  05.1 999.0 99.0
87 11 10 01 358 09.3 10.9 02.20 09.10 07.00 999 1017.2  02.1  05.1 999.0 99.0
87 11 10 02 345 07.2 09.0 02.60 08.30 06.60 999 1017.3  02.0  05.1 999.0 99.0
87 11 10 03 360 11.6 13.9 02.60 08.30 06.80 999 1017.3  02.4  05.1 999.0 99.0
87 11 10 04 003 11.0 13.0 02.60 09.10 06.50 999 1017.8  02.0  05.1 999.0 99.0
87 11 10 05 360 10.3 12.7 02.70 08.30 06.30 999 1018.1  01.7  05.1 999.0 99.0
87 11 10 06 004 09.4 11.4 02.80 09.10 06.40 999 1018.6  01.7  05.1 999.0 99.0
87 11 10 07 008 09.2 11.5 02.80 09.10 06.60 999 1018.9  01.6  05.1 999.0 99.0
87 11 10 08 003 10.5 12.6 02.70 09.10 06.40 999 1018.9  01.3  05.1 999.0 99.0
87 11 10 09 355 09.8 12.7 02.70 09.10 06.40 999 1019.5 -00.4  05.1 999.0 99.0
87 11 10 10 340 10.6 12.7 02.70 08.30 06.50 999 1019.3  01.1  05.1 999.0 99.0
87 11 10 11 330 11.4 13.4 02.80 08.30 06.50 999 1019.6  00.4  05.1 999.0 99.0
87 11 10 12 333 09.6 12.1 02.70 08.30 06.40 999 1019.7  00.1  05.1 999.0 99.0
87 11 10 13 329 10.0 13.9 02.80 08.30 06.50 999 1019.6  00.5  05.1 999.0 99.0
87 11 10 14 352 09.8 13.7 02.50 07.70 06.00 999 1019.5 -00.1  05.1 999.0 99.0
87 11 10 15 340 09.9 13.5 02.50 07.10 05.90 999 1019.6  00.1  05.1 999.0 99.0
87 11 10 16 356 11.0 13.3 02.40 08.30 05.70 999 1019.5 -00.2  05.1 999.0 99.0
87 11 10 17 323 10.0 12.0 02.30 07.70 05.50 999 1019.5 -00.3  05.1 999.0 99.0
87 11 10 18 334 09.3 11.2 02.20 07.70 05.60 999 1019.3  00.1  05.1 999.0 99.0
87 11 10 19 337 10.6 13.1 02.10 07.70 05.70 999 1019.4  00.2  04.8 999.0 99.0
87 11 10 20 338 10.1 13.4 02.10 07.70 05.80 999 1019.5  00.1  05.1 999.0 99.0
