YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
85 11 08 02 076 10.0 13.7 02.20 07.70 05.60 999 1020.0  02.9  05.0 999.0 99.0
85 11 08 03 081 10.6 14.6 02.20 05.60 05.60 999 1019.0  02.5  05.0 999.0 99.0
85 11 08 04 074 10.3 13.8 02.20 05.90 05.50 999 1018.1  02.4  05.0 999.0 99.0
85 11 08 05 069 10.2 14.2 02.10 05.90 05.60 999 1016.7  02.9  05.0 999.0 99.0
85 11 08 06 072 10.6 14.5 02.40 06.30 05.60 999 1015.5  03.3  05.0 999.0 99.0
85 11 08 07 073 11.1 16.1 02.50 06.70 05.80 999 1013.8  03.0  04.9 999.0 99.0
85 11 08 08 070 11.5 16.4 02.70 06.70 06.10 999 1012.4  03.4  04.9 999.0 99.0
85 11 08 09 060 11.8 17.8 03.00 07.10 06.10 999 1010.1  03.2  04.9 999.0 99.0
85 11 08 10 054 13.1 17.8 03.40 07.70 06.30 999 1007.7  02.5  04.9 999.0 99.0
85 11 08 11 050 13.4 20.0 04.00 07.70 06.70 999 1004.7  02.4  04.9 999.0 99.0
85 11 08 12 050 15.4 22.0 04.20 08.30 06.90 999 1001.7  02.4  04.9 999.0 99.0
85 11 08 13 051 14.3 22.4 04.70 08.30 07.10 999 0999.0  02.2  04.9 999.0 99.0
85 11 08 14 054 15.1 21.5 05.30 10.00 07.50 999 0996.6  02.1  04.9 999.0 99.0
85 11 08 15 049 14.9 23.4 05.50 10.00 07.90 999 0993.4  01.4  04.9 999.0 99.0
85 11 08 16 049 13.8 19.9 06.00 11.10 08.10 999 0990.6  01.2  04.9 999.0 99.0
85 11 08 17 054 13.9 19.4 06.60 11.10 08.70 999 0987.8  02.8  04.8 999.0 99.0
85 11 08 18 059 13.6 19.8 06.20 11.10 08.70 999 0984.9  04.1  04.9 999.0 99.0
85 11 08 19 066 11.6 17.1 06.80 11.10 09.00 999 0982.9  04.6  04.9 999.0 99.0
85 11 08 20 066 11.0 15.4 06.90 12.50 09.30 999 0981.1  05.0  04.9 999.0 99.0
85 11 08 21 073 09.7 13.3 06.10 12.50 09.00 999 0979.7  05.3  04.9 999.0 99.0
85 11 08 22 088 08.5 11.2 06.90 12.50 09.80 999 0978.4  05.6  04.9 999.0 99.0
85 11 08 23 108 08.5 11.0 06.50 12.50 09.60 999 0977.6  05.8  04.9 999.0 99.0
85 11 09 00 109 07.7 10.1 06.10 12.50 09.60 999 0976.4  05.7  04.9 999.0 99.0
85 11 09 01 114 07.2 09.6 06.50 12.50 10.00 999 0975.3  05.6  04.9 999.0 99.0
85 11 09 02 120 06.6 08.3 06.00 12.50 09.60 999 0974.5  05.6  04.9 999.0 99.0
85 11 09 03 126 05.5 07.0 06.20 12.50 09.60 999 0974.3  05.4  04.9 999.0 99.0
85 11 09 04 152 08.2 10.5 05.80 12.50 09.30 999 0974.2  05.0  04.9 999.0 99.0
85 11 09 05 147 07.9 10.5 06.40 12.50 09.70 999 0974.5  05.0  04.9 999.0 99.0
85 11 09 06 152 11.0 15.0 06.10 12.50 09.50 999 0974.6  04.6  04.9 999.0 99.0
85 11 09 07 150 10.1 13.2 05.40 12.50 09.00 999 0974.7  05.0  04.9 999.0 99.0
85 11 09 08 149 10.2 13.4 05.50 12.50 08.90 999 0974.6  04.9  04.9 999.0 99.0
85 11 09 09 142 09.7 12.4 05.50 12.50 09.20 999 0974.3  05.0  04.9 999.0 99.0
85 11 09 10 141 09.2 11.9 05.40 12.50 09.20 999 0973.7  04.4  04.9 999.0 99.0
85 11 09 11 135 11.2 15.6 05.10 12.50 08.70 999 0972.4  04.1  04.9 999.0 99.0
85 11 09 12 130 09.2 11.8 05.50 12.50 09.20 999 0971.6  04.7  04.9 999.0 99.0
85 11 09 13 136 09.2 11.7 05.10 12.50 09.00 999 0970.7  04.5  04.9 999.0 99.0
85 11 09 14 138 09.5 12.0 05.20 12.50 09.30 999 0969.7  04.4  04.9 999.0 99.0
85 11 09 15 129 08.6 11.1 05.30 12.50 09.10 999 0969.0  03.4  04.9 999.0 99.0
85 11 09 16 112 04.7 06.4 04.80 12.50 09.00 999 0968.3  03.7  04.9 999.0 99.0
85 11 09 17 116 01.3 02.3 05.20 12.50 09.30 999 0967.7  04.3  04.9 999.0 99.0
85 11 09 18 295 02.0 03.5 05.80 12.50 09.50 999 0967.5  03.8  04.9 999.0 99.0
85 11 09 19 289 05.4 07.2 05.80 12.50 09.60 999 0968.0  03.9  04.9 999.0 99.0
85 11 09 20 272 07.9 10.3 05.70 12.50 09.70 999 0969.4  03.9  04.9 999.0 99.0
85 11 09 21 265 09.0 12.1 05.70 12.50 10.00 999 0970.9  04.0  04.9 999.0 99.0
85 11 09 22 264 08.9 11.8 05.40 12.50 09.70 999 0972.7  04.2  04.9 999.0 99.0
85 11 09 23 266 09.1 13.1 05.70 14.30 09.90 999 0974.4  04.2  04.8 999.0 99.0
85 11 10 00 276 15.2 19.7 05.00 14.30 08.80 999 0976.4  02.6  04.8 999.0 99.0
85 11 10 01 273 14.7 20.0 05.50 12.50 08.50 999 0978.9  01.9  04.8 999.0 99.0
85 11 10 02 269 15.3 20.2 05.90 12.50 08.40 999 0981.3  02.3  04.7 999.0 99.0
85 11 10 03 272 13.7 18.5 06.20 10.00 08.40 999 0983.5  02.7  04.7 999.0 99.0
85 11 10 04 261 13.7 18.1 05.90 10.00 08.50 999 0985.2  02.6  04.7 999.0 99.0
85 11 10 05 264 13.8 17.9 05.70 12.50 08.50 999 0987.0  02.0  04.7 999.0 99.0
85 11 10 06 262 14.6 19.6 05.90 11.10 08.70 999 0988.2  03.0  04.7 999.0 99.0
85 11 10 07 258 14.6 19.3 05.30 11.10 08.20 999 0989.6  02.5  04.6 999.0 99.0
85 11 10 08 262 14.2 19.2 05.30 10.00 08.20 999 0990.8  02.1  04.6 999.0 99.0
85 11 10 09 270 15.2 20.4 05.40 11.10 08.30 999 0992.3  02.2  04.5 999.0 99.0
85 11 10 10 261 14.3 19.4 06.00 11.10 08.50 999 0993.6  01.7  04.6 999.0 99.0
85 11 10 11 279 14.0 17.8 06.40 12.50 09.10 999 0995.2  01.4  04.6 999.0 99.0
85 11 10 12 276 15.8 21.7 08.00 12.50 09.90 999 0996.3  02.3  04.5 999.0 99.0
85 11 10 13 280 15.3 22.8 07.60 12.50 09.60 999 0998.0  00.5  04.5 999.0 99.0
85 11 10 14 275 14.9 20.3 07.60 12.50 09.60 999 0999.2  01.0  04.6 999.0 99.0
85 11 10 15 277 16.0 21.8 08.10 14.30 10.00 999 1000.6  01.1  04.5 999.0 99.0
85 11 10 16 269 15.9 21.7 08.30 14.30 09.80 999 1001.7  02.1  04.5 999.0 99.0
85 11 10 17 277 15.5 20.5 07.50 11.10 09.30 999 1003.0  02.1  04.5 999.0 99.0
85 11 10 18 268 13.1 17.6 07.20 14.30 09.80 999 1004.0  02.1  04.5 999.0 99.0
85 11 10 19 269 14.4 19.6 06.80 12.50 09.40 999 1004.8  02.6  04.5 999.0 99.0
85 11 10 20 260 12.5 19.4 06.30 14.30 09.30 999 1005.7  02.4  04.5 999.0 99.0
85 11 10 21 265 12.6 17.0 06.90 14.30 09.50 999 1006.7  01.7  04.5 999.0 99.0
85 11 10 22 265 14.7 19.3 06.80 14.30 09.60 999 1007.4  02.5  04.5 999.0 99.0
85 11 10 23 263 12.6 16.7 06.70 14.30 09.50 999 1008.6  02.6  04.6 999.0 99.0
85 11 11 00 264 13.6 18.1 06.60 14.30 09.50 999 1009.5  02.6  04.6 999.0 99.0
85 11 11 01 269 13.4 16.9 06.20 12.50 09.20 999 1010.5  02.3  04.6 999.0 99.0
85 11 11 02 270 13.0 17.4 07.20 12.50 09.80 999 1011.4  02.7  04.6 999.0 99.0
85 11 11 03 269 13.4 17.2 06.40 12.50 09.20 999 1012.2  02.7  04.6 999.0 99.0
85 11 11 04 258 11.7 14.4 05.90 12.50 09.00 999 1013.3  02.7  04.6 999.0 99.0
85 11 11 05 272 12.2 18.2 06.80 12.50 09.20 999 1013.7  02.1  04.6 999.0 99.0
85 11 11 06 248 14.6 19.4 05.40 12.50 08.40 999 1013.3  03.9  04.6 999.0 99.0
85 11 11 07 251 15.5 20.6 05.40 11.10 08.30 999 1013.9  04.1  04.6 999.0 99.0
85 11 11 08 253 14.4 18.9 05.20 12.50 08.30 999 1014.5  04.2  04.6 999.0 99.0
85 11 11 09 251 14.4 18.9 06.10 12.50 08.60 999 1014.9  04.2  04.6 999.0 99.0
85 11 11 10 276 12.7 17.2 06.10 12.50 08.90 999 1015.8  01.7  04.6 999.0 99.0
85 11 11 11 271 11.3 14.5 05.40 12.50 08.60 999 1016.7  02.3  04.6 999.0 99.0
85 11 11 12 265 11.2 15.2 05.20 14.30 09.00 999 1017.3  03.1  04.6 999.0 99.0
85 11 11 13 269 10.1 13.7 05.10 12.50 08.40 999 1017.7  03.1  04.6 999.0 99.0
85 11 11 14 267 10.8 14.3 05.20 12.50 09.20 999 1018.1  03.5  04.6 999.0 99.0
85 11 11 15 268 10.8 13.2 05.10 12.50 08.80 999 1018.6  02.2  04.6 999.0 99.0
85 11 11 16 261 10.3 13.1 04.80 12.50 08.50 999 1019.0  03.3  04.6 999.0 99.0
85 11 11 17 280 09.6 12.9 05.00 12.50 08.30 999 1019.7  02.2  04.6 999.0 99.0
85 11 11 18 279 08.6 11.6 04.90 11.10 08.40 999 1020.1  03.2  04.6 999.0 99.0
85 11 11 19 280 09.0 12.2 04.40 12.50 07.80 999 1020.9  02.6  04.6 999.0 99.0
85 11 11 20 279 10.6 13.5 04.50 12.50 08.10 999 1021.4  02.8  04.6 999.0 99.0
85 11 11 21 285 10.7 14.0 04.50 12.50 07.90 999 1022.1  02.9  04.6 999.0 99.0
85 11 11 22 285 12.3 16.0 04.60 12.50 07.90 999 1022.7  02.7  04.6 999.0 99.0
85 11 11 23 283 11.0 14.5 04.40 11.10 07.80 999 1023.6  02.4  04.5 999.0 99.0
85 11 12 00 286 10.1 13.5 04.20 11.10 07.70 999 1024.4  02.3  04.5 999.0 99.0
85 11 12 01 281 09.6 12.5 03.90 11.10 07.50 999 1024.9  02.0  04.5 999.0 99.0
85 11 12 02 286 09.8 12.4 04.10 11.10 07.80 999 1025.3  01.9  04.6 999.0 99.0
85 11 12 03 280 09.8 12.7 03.60 11.10 07.50 999 1025.8  01.9  04.6 999.0 99.0
85 11 12 04 278 08.1 09.8 03.80 11.10 07.70 999 1026.5  01.9  04.6 999.0 99.0
85 11 12 05 284 07.8 10.9 03.50 11.10 07.70 999 1027.3  01.9  04.6 999.0 99.0
85 11 12 06 285 07.0 09.6 03.10 11.10 07.20 999 1027.9  01.9  04.6 999.0 99.0
85 11 12 07 286 06.8 08.6 03.60 10.00 08.00 999 1028.5  02.0  04.6 999.0 99.0
85 11 12 08 279 05.7 07.1 03.50 10.00 07.50 999 1028.8  02.0  04.6 999.0 99.0
85 11 12 09 288 05.7 07.5 03.40 10.00 07.50 999 1029.3  02.0  04.6 999.0 99.0
85 11 12 10 283 05.9 07.7 03.10 10.00 07.40 999 1029.8  02.1  04.6 999.0 99.0
85 11 12 11 279 05.3 07.0 02.90 09.10 07.10 999 1030.3  02.2  04.5 999.0 99.0
85 11 12 12 282 04.8 05.7 02.70 09.10 06.90 999 1030.2  02.2  04.5 999.0 99.0
85 11 12 13 276 04.7 05.5 02.60 09.10 07.20 999 1030.1  02.2  04.5 999.0 99.0
85 11 12 14 256 04.5 05.4 02.40 09.10 07.20 999 1030.0  02.4  04.5 999.0 99.0
85 11 12 15 246 04.1 05.1 02.30 09.10 07.10 999 1030.0  02.6  04.5 999.0 99.0
85 11 12 16 241 04.3 05.2 02.10 09.10 06.90 999 1029.8  02.7  04.6 999.0 99.0
85 11 12 17 224 04.6 05.7 02.10 09.10 07.00 999 1029.7  03.3  04.6 999.0 99.0
85 11 12 18 226 03.9 04.6 02.10 08.30 07.00 999 1029.7  03.5  04.6 999.0 99.0
85 11 12 19 214 04.5 05.4 02.00 08.30 07.00 999 1029.7  03.8  04.6 999.0 99.0
85 11 12 20 208 05.4 06.2 02.00 08.30 07.10 999 1029.6  04.0  04.6 999.0 99.0
85 11 12 21 233 06.2 08.4 01.80 07.70 06.80 999 1029.5  02.9  04.6 999.0 99.0
85 11 12 22 224 05.7 06.5 02.00 08.30 07.10 999 1029.6  04.2  04.6 999.0 99.0
85 11 12 23 223 04.7 05.6 01.80 07.70 06.80 999 1029.5  04.4  04.6 999.0 99.0
85 11 13 00 217 05.6 06.4 01.80 08.30 06.90 999 1029.1  04.5  04.6 999.0 99.0
85 11 13 01 240 05.5 06.4 01.70 08.30 06.70 999 1028.8  04.1  04.6 999.0 99.0
85 11 13 02 216 06.2 07.2 01.80 08.30 06.80 999 1028.3  04.3  04.6 999.0 99.0
85 11 13 03 205 06.1 07.1 01.60 07.70 06.60 999 1028.0  04.3  04.6 999.0 99.0
85 11 13 04 211 05.4 06.4 01.40 07.10 06.00 999 1027.9  04.3  04.6 999.0 99.0
85 11 13 05 236 06.0 07.4 01.40 07.70 06.10 999 1027.8  03.9  04.6 999.0 99.0
85 11 13 06 232 05.8 07.0 01.40 07.70 06.10 999 1027.9  04.1  04.6 999.0 99.0
85 11 13 07 225 07.4 09.0 01.30 07.10 06.00 999 1028.0  04.1  04.6 999.0 99.0
85 11 13 08 223 05.7 06.8 01.20 07.10 05.60 999 1027.8  04.1  04.6 999.0 99.0
85 11 13 09 203 06.0 07.3 01.30 07.10 05.70 999 1027.3  04.0  04.6 999.0 99.0
85 11 13 10 209 08.1 09.8 01.20 10.00 05.40 999 1026.7  03.7  04.6 999.0 99.0
85 11 13 11 199 08.2 10.5 01.30 10.00 05.00 999 1026.4  03.1  04.6 999.0 99.0
85 11 13 12 202 08.5 10.5 01.40 10.00 05.40 999 1026.1  03.8  04.6 999.0 99.0
85 11 13 13 195 07.6 08.9 01.30 10.00 05.20 999 1025.7  03.5  04.6 999.0 99.0
85 11 13 14 203 07.2 08.8 01.50 05.00 05.20 999 1025.1  03.1  04.6 999.0 99.0
85 11 13 15 198 07.5 09.2 01.50 06.30 05.50 999 1024.5  03.8  04.6 999.0 99.0
85 11 13 16 203 08.3 09.8 01.60 06.70 05.50 999 1023.8  03.9  04.6 999.0 99.0
85 11 13 17 191 06.9 08.5 01.60 07.10 05.50 999 1023.4  03.7  04.6 999.0 99.0
85 11 13 18 173 07.0 08.3 01.60 07.70 05.90 999 1022.7  04.0  04.6 999.0 99.0
85 11 13 19 170 08.8 10.4 01.60 06.70 05.90 999 1021.9  04.2  04.6 999.0 99.0
85 11 13 20 179 09.5 12.4 01.80 07.10 05.70 999 1021.2  04.0  04.6 999.0 99.0
85 11 13 21 176 09.0 11.2 01.80 06.70 05.80 999 1020.8  04.2  04.6 999.0 99.0
85 11 13 22 177 09.3 11.6 02.00 07.70 05.80 999 1020.3  04.0  04.6 999.0 99.0
85 11 13 23 177 09.5 11.5 02.10 07.70 05.90 999 1019.6  04.1  04.6 999.0 99.0
85 11 14 00 172 09.2 11.1 02.30 07.70 05.90 999 1018.4  04.3  04.6 999.0 99.0
85 11 14 01 174 09.8 11.6 02.30 08.30 05.90 999 1017.4  04.4  04.6 999.0 99.0
85 11 14 02 177 09.5 12.0 02.40 07.70 06.00 999 1016.3  04.6  04.6 999.0 99.0
85 11 14 03 182 09.7 11.8 02.60 08.30 06.10 999 1015.8  04.7  04.6 999.0 99.0
85 11 14 04 188 09.4 11.7 02.60 09.10 06.00 999 1015.4  04.8  04.6 999.0 99.0
85 11 14 05 192 09.3 11.5 02.60 08.30 06.40 999 1015.0  04.8  04.6 999.0 99.0
85 11 14 06 193 09.3 11.1 02.60 09.10 06.70 999 1014.6  04.8  04.6 999.0 99.0
85 11 14 07 190 09.4 11.4 02.30 09.10 06.40 999 1014.2  04.9  04.6 999.0 99.0
85 11 14 08 192 09.7 11.9 02.50 08.30 06.30 999 1013.9  05.0  04.6 999.0 99.0
85 11 14 09 188 09.9 11.8 02.50 09.10 06.60 999 1013.5  05.0  04.6 999.0 99.0
85 11 14 10 188 10.3 12.4 02.70 09.10 06.60 999 1013.1  05.1  04.6 999.0 99.0
85 11 14 11 183 09.9 12.0 02.90 07.70 06.60 999 1012.7  05.1  04.6 999.0 99.0
85 11 14 12 182 10.3 12.4 02.90 09.10 06.60 999 1012.2  05.2  04.6 999.0 99.0
85 11 14 13 180 10.1 11.8 02.90 09.10 06.70 999 1011.6  05.1  04.6 999.0 99.0
85 11 14 14 178 10.2 12.2 02.60 09.10 06.30 999 1011.0  05.1  04.6 999.0 99.0
85 11 14 15 179 10.2 12.2 02.90 09.10 06.40 999 1010.2  05.1  04.6 999.0 99.0
85 11 14 16 182 10.9 13.1 02.80 08.30 06.20 999 1009.4  05.2  04.6 999.0 99.0
85 11 14 17 183 10.5 13.4 02.70 08.30 06.00 999 1008.9  05.2  04.6 999.0 99.0
85 11 14 18 191 10.7 13.7 03.10 08.30 06.30 999 1008.8  05.2  04.6 999.0 99.0
85 11 14 19 204 09.1 11.1 02.80 09.10 06.30 999 1009.2  05.2  04.6 999.0 99.0
85 11 14 20 210 08.2 09.6 02.80 09.10 06.50 999 1009.9  05.2  04.6 999.0 99.0
85 11 14 21 231 06.3 07.8 02.80 09.10 06.70 999 1011.1  04.9  04.6 999.0 99.0
85 11 14 22 225 06.5 07.6 02.40 09.10 06.70 999 1011.6  05.1  04.6 999.0 99.0
85 11 14 23 220 04.8 05.7 02.50 09.10 06.70 999 1011.9  04.8  04.6 999.0 99.0
85 11 15 00 198 02.8 03.6 02.60 09.10 07.20 999 1011.6  04.6  04.6 999.0 99.0
85 11 15 01 188 01.6 02.2 02.40 09.10 07.10 999 1011.2  04.6  04.6 999.0 99.0
85 11 15 02 140 01.0 01.6 02.30 09.10 07.20 999 1010.8  04.3  04.6 999.0 99.0
85 11 15 03 143 05.9 06.8 02.40 09.10 07.10 999 1010.8  04.4  04.6 999.0 99.0
85 11 15 04 135 03.8 04.4 02.20 08.30 06.70 999 1010.6  04.2  04.6 999.0 99.0
85 11 15 05 115 04.7 05.8 02.40 08.30 06.90 999 1009.5  04.3  04.6 999.0 99.0
85 11 15 06 113 06.7 08.2 02.00 09.10 06.60 999 1008.0  04.5  04.6 999.0 99.0
85 11 15 07 121 07.3 08.9 01.90 08.30 06.30 999 1007.4  04.7  04.6 999.0 99.0
85 11 15 08 115 07.5 09.5 02.00 08.30 06.40 999 1005.5  04.9  04.6 999.0 99.0
85 11 15 09 145 09.0 11.6 01.90 09.10 06.40 999 1004.1  05.3  04.6 999.0 99.0
85 11 15 10 177 09.3 10.7 01.90 08.30 06.00 999 1003.6  05.5  04.6 999.0 99.0
85 11 15 11 182 08.6 10.1 02.00 09.10 06.10 999 1003.4  05.5  04.6 999.0 99.0
85 11 15 12 181 09.1 11.2 02.10 08.30 06.20 999 1003.2  05.6  04.6 999.0 99.0
85 11 15 13 174 09.5 11.6 02.20 08.30 06.20 999 1002.5  05.6  04.6 999.0 99.0
85 11 15 14 167 10.1 12.2 02.40 08.30 06.40 999 1001.7  05.7  04.6 999.0 99.0
85 11 15 15 169 10.9 12.7 02.80 07.70 06.50 999 1000.8  05.8  04.6 999.0 99.0
85 11 15 16 172 11.0 13.1 02.60 08.30 06.40 999 1000.1  05.9  04.6 999.0 99.0
85 11 15 17 172 12.0 15.2 03.00 08.30 06.30 999 0999.5  05.9  04.6 999.0 99.0
85 11 15 18 174 12.9 16.1 03.30 08.30 06.40 999 0998.9  06.0  04.6 999.0 99.0
85 11 15 19 176 12.6 15.9 03.60 09.10 06.40 999 0998.8  05.9  04.6 999.0 99.0
85 11 15 20 179 12.2 16.0 03.90 09.10 06.90 999 0998.8  05.8  04.6 999.0 99.0
85 11 15 21 180 13.1 17.2 04.00 10.00 06.90 999 0998.8  06.0  04.6 999.0 99.0
85 11 15 22 187 12.4 16.4 04.40 10.00 07.20 999 0999.1  05.8  04.6 999.0 99.0
85 11 15 23 190 12.4 15.5 03.80 10.00 07.00 999 0999.1  05.7  04.6 999.0 99.0
85 11 16 00 189 11.9 14.8 04.10 10.00 07.60 999 0999.4  05.6  04.6 999.0 99.0
85 11 16 01 193 11.3 14.2 04.40 10.00 08.00 999 0999.7  05.5  04.6 999.0 99.0
85 11 16 02 198 12.4 15.9 04.10 11.10 07.80 999 0999.9  05.3  04.6 999.0 99.0
85 11 16 03 209 12.2 16.4 03.70 10.00 07.40 999 1001.0  04.4  04.6 999.0 99.0
85 11 16 04 215 11.2 14.2 03.90 11.10 07.40 999 1002.0  03.8  04.6 999.0 99.0
85 11 16 05 219 11.6 14.6 03.60 10.00 07.30 999 1003.2  03.9  04.6 999.0 99.0
85 11 16 06 231 10.7 13.8 03.70 10.00 07.30 999 1004.6  03.9  04.6 999.0 99.0
85 11 16 07 236 09.6 11.7 03.90 10.00 07.50 999 1005.5  03.7  04.6 999.0 99.0
85 11 16 08 231 07.6 09.6 03.30 10.00 07.20 999 1006.6  03.7  04.6 999.0 99.0
85 11 16 09 243 05.8 07.6 03.60 10.00 07.30 999 1007.8  03.6  04.6 999.0 99.0
85 11 16 10 234 04.5 06.0 03.00 09.10 07.00 999 1008.5  03.5  04.6 999.0 99.0
85 11 16 11 252 02.4 04.0 03.30 09.10 07.40 999 1009.0  03.2  04.6 999.0 99.0
85 11 16 12 244 00.7 01.7 03.10 09.10 07.10 999 1009.5  03.1  04.6 999.0 99.0
85 11 16 13 031 01.5 02.5 03.00 09.10 07.00 999 1009.6  03.2  04.6 999.0 99.0
85 11 16 14 050 03.1 04.7 02.70 09.10 06.90 999 1009.7  03.1  04.6 999.0 99.0
85 11 16 15 058 05.2 06.4 02.50 09.10 07.00 999 1009.5  03.3  04.6 999.0 99.0
85 11 16 16 066 06.6 08.5 02.80 09.10 07.30 999 1009.2  03.7  04.6 999.0 99.0
85 11 16 17 114 04.9 05.8 02.80 10.00 07.50 999 1009.1  05.3  04.6 999.0 99.0
85 11 16 18 139 06.3 07.2 02.60 09.10 07.30 999 1009.0  05.4  04.6 999.0 99.0
85 11 16 19 145 08.0 09.2 02.60 09.10 07.50 999 1009.0  05.5  04.6 999.0 99.0
85 11 16 20 139 08.9 11.1 02.60 09.10 06.90 999 1009.0  05.8  04.6 999.0 99.0
85 11 16 21 134 09.2 10.7 02.60 10.00 06.70 999 1009.0  05.9  04.6 999.0 99.0
85 11 16 22 137 10.6 14.4 02.70 09.10 06.50 999 1008.8  06.2  04.6 999.0 99.0
85 11 16 23 136 12.1 15.3 03.10 09.10 06.30 999 1008.4  06.2  04.6 999.0 99.0
85 11 17 00 140 12.3 15.7 03.30 09.10 06.40 999 1008.3  06.0  04.6 999.0 99.0
85 11 17 01 140 11.5 14.3 03.20 09.10 06.30 999 1008.2  06.0  04.6 999.0 99.0
85 11 17 02 143 11.5 14.2 03.20 09.10 06.50 999 1008.3  05.8  04.6 999.0 99.0
85 11 17 03 146 11.2 14.2 03.40 09.10 06.80 999 1008.7  06.1  04.6 999.0 99.0
85 11 17 04 148 12.8 16.1 03.30 10.00 07.00 999 1009.1  06.5  04.6 999.0 99.0
85 11 17 05 146 11.7 14.6 03.90 09.10 07.40 999 1010.0  06.2  04.6 999.0 99.0
85 11 17 06 145 12.4 15.5 03.90 10.00 07.40 999 1010.5  06.1  04.6 999.0 99.0
85 11 17 07 140 12.1 14.9 03.60 10.00 07.10 999 1011.4  06.0  04.6 999.0 99.0
85 11 17 08 143 11.8 15.7 04.30 10.00 07.70 999 1011.9  05.9  04.6 999.0 99.0
85 11 17 09 146 11.8 15.3 03.90 10.00 07.20 999 1012.4  06.1  04.6 999.0 99.0
85 11 17 10 140 11.7 15.3 04.20 10.00 07.40 999 1012.9  06.0  04.6 999.0 99.0
85 11 17 11 139 11.9 15.2 03.90 10.00 07.20 999 1013.1  06.0  04.6 999.0 99.0
85 11 17 12 142 11.4 14.3 03.70 10.00 06.80 999 1013.7  05.9  04.6 999.0 99.0
85 11 17 13 139 10.6 14.0 03.60 10.00 06.90 999 1013.8  05.8  04.6 999.0 99.0
85 11 17 14 134 11.8 14.8 03.80 10.00 06.90 999 1013.8  05.8  04.6 999.0 99.0
85 11 17 15 135 10.5 13.2 04.10 10.00 07.30 999 1014.2  05.6  04.6 999.0 99.0
85 11 17 16 129 12.3 15.9 03.70 10.00 07.10 999 1013.9  05.6  04.6 999.0 99.0
85 11 17 17 125 10.2 13.5 04.00 10.00 07.40 999 1014.6  05.4  04.6 999.0 99.0
85 11 17 18 125 09.8 13.3 03.70 10.00 07.40 999 1014.6  05.5  04.6 999.0 99.0
85 11 17 19 122 10.9 13.9 03.20 10.00 06.80 999 1014.7  05.4  04.6 999.0 99.0
85 11 17 20 122 10.8 13.5 03.40 09.10 07.10 999 1015.0  05.5  04.6 999.0 99.0
85 11 17 21 122 10.6 14.6 03.50 10.00 07.20 999 1015.2  05.4  04.6 999.0 99.0
85 11 17 22 120 10.4 13.3 03.20 10.00 06.90 999 1015.6  05.4  04.5 999.0 99.0
85 11 17 23 117 10.1 12.9 03.30 10.00 07.10 999 1015.1  05.2  04.5 999.0 99.0
85 11 18 00 110 09.4 11.9 03.10 10.00 06.90 999 1014.8  05.2  04.5 999.0 99.0
85 11 18 01 107 08.6 10.9 03.30 09.10 07.10 999 1014.2  05.1  04.5 999.0 99.0
85 11 18 02 103 08.2 11.2 03.30 10.00 06.90 999 1013.6  04.8  04.6 999.0 99.0
85 11 18 03 097 08.3 11.4 03.20 10.00 07.00 999 1013.3  04.8  04.6 999.0 99.0
85 11 18 04 096 09.2 12.0 03.00 10.00 06.70 999 1013.1  04.8  04.5 999.0 99.0
85 11 18 05 098 10.1 14.4 03.30 09.10 06.90 999 1012.3  04.8  04.5 999.0 99.0
85 11 18 06 093 10.6 14.0 03.10 09.10 06.60 999 1011.6  04.8  04.6 999.0 99.0
85 11 18 07 097 11.4 15.5 03.40 09.10 06.90 999 1010.8  04.9  04.5 999.0 99.0
85 11 18 08 094 12.0 16.1 03.20 07.70 06.50 999 1010.2  04.9  04.5 999.0 99.0
85 11 18 09 093 11.4 15.5 03.30 08.30 06.60 999 1009.6  04.7  04.5 999.0 99.0
85 11 18 10 094 11.1 15.1 03.70 09.10 06.90 999 1009.0  04.3  04.6 999.0 99.0
85 11 18 11 091 10.3 14.1 03.40 10.00 07.00 999 1008.5  04.3  04.6 999.0 99.0
85 11 18 12 098 10.3 14.6 03.40 09.10 07.10 999 1007.9  04.3  04.6 999.0 99.0
85 11 18 13 099 10.7 13.6 04.20 10.00 07.70 999 1007.0  04.4  04.5 999.0 99.0
85 11 18 14 100 10.7 14.6 03.70 10.00 07.30 999 1006.5  04.7  04.5 999.0 99.0
85 11 18 15 100 11.1 14.4 04.20 10.00 07.50 999 1005.8  04.7  04.5 999.0 99.0
85 11 18 16 101 10.9 15.0 04.30 11.10 07.70 999 1005.3  04.8  04.5 999.0 99.0
85 11 18 17 100 10.1 13.8 04.50 11.10 07.70 999 1005.0  04.8  04.5 999.0 99.0
85 11 18 18 098 09.4 12.8 04.10 10.00 07.40 999 1004.6  04.8  04.6 999.0 99.0
85 11 18 19 094 09.2 12.7 04.60 11.10 08.20 999 1004.3  04.7  04.6 999.0 99.0
85 11 18 20 094 09.5 12.9 04.60 10.00 08.00 999 1003.8  04.7  04.6 999.0 99.0
85 11 18 21 095 10.0 14.0 04.50 11.10 08.20 999 1003.2  04.7  04.6 999.0 99.0
85 11 18 22 100 09.4 12.8 04.70 11.10 08.40 999 1002.7  04.8  04.6 999.0 99.0
85 11 18 23 099 09.8 12.8 04.30 11.10 08.30 999 1001.9  04.9  04.6 999.0 99.0
85 11 19 00 100 10.2 13.1 04.60 12.50 08.40 999 1001.2  05.0  04.6 999.0 99.0
